smiles,5b0fe37d404cd3c110d464704646dcec,7a083153dc1a4e27feebc9565d0a681c,7f73c5dd89b7b6d8ca56c162eee39ae0,950edee628a799c6d21b79616a3c2922,9a0ea9c5d064d5578aba12a00c1e51d1,aab458b586520ad6a82e21e396e745fa,b311698a3b8d92f7eeb6ecfd51b6b912,c02b8a8e4ddc27e1417faae80508bff2,c6eb716f36a79621c8c73c735dd764f1,d2bb6d3d58b1bcb29df748e0c133c4f1,de4ea86d93119b0ed700c0fefbdba03a,f626eefe954fd8d53aed7403a4e04df7
CSCCC1NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CC(=O)O)CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(Cc4ccc(O)cc4)C(=O)NC(C(=O)NC(Cc4ccccc4)C(N)=O)C(C)C)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(Cc4cnc[nH]4)NC(=O)C(C(C)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CSSCC(NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC1=O)C(=O)NC(Cc1ccccn1)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC2=O,0.0,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCCC1NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CC(=O)O)CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(Cc4ccc(O)cc4)C(=O)NC(C(=O)NC(Cc4ccccc4)C(N)=O)C(C)C)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(Cc4cnc[nH]4)NC(=O)C(C(C)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CSSCC(NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC1=O)C(=O)NC(Cc1cnc[nH]1)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC2=O,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCCC1NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C2CSSCC(NC(=O)C(N)Cc3ccc(O)cc3)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(CCSC)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(C(C)O)C(=O)NC3CSSCC(NC(=O)C(C(C)C)NC1=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c4ccccc14)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c4ccccc14)C(=O)Nc1ccccc1)CSSCC(NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC3=O)C(=O)N2,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCCC1NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C2CSSCC(NC(=O)C(N)Cc3ccc(O)cc3)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(CCSC)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(C(C)O)C(=O)NC3CSSCC(NC(=O)C(C(C)C)NC1=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c4ccccc14)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c4ccccc14)C(=O)O)CSSCC(NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC3=O)C(=O)N2,0.0,0.0,0.0,9.0,0.0,8.52,0.0,0.0,9.52,0.0,0.0,0.0
CSCCC1NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C2CSSCC(NC(=O)C(N)Cc3ccc(O)cc3)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(CCSC)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(C(C)O)C(=O)NC3CSSCC(NC(=O)C(C(C)C)NC1=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c4ccccc14)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c4ccccc14)C(N)=O)CSSCC(NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC3=O)C(=O)N2,0.0,0.0,0.0,9.64,0.0,0.0,0.0,0.0,7.36,0.0,0.0,0.0
CSc1nc(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3-c3ccnn3C)c(C#N)c2)ns1,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSc1nnc(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3-c3ccnn3C)c(C#N)c2)s1,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1[nH]ncc1-c1cc(C(F)(F)F)ccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,8.62,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0
Cc1[nH]ncc1-c1cc(Cl)c(F)cc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl,0.0,0.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1[nH]ncc1-c1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2nccs2)cc1C#N,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1[nH]ncc1-c1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C(N)=O)c(C(N)=O)nn1-c1cccc(-c2ccccc2OC(F)(F)F)c1,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)n(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0.0
Cc1c(Cl)ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)c1-c1nnco1,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2F)c1-c1nnco1,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2cc(C(F)(F)F)ccc2Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)ccn1,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccc(Oc3ccc(S(=O)(=O)Nc4nccs4)cc3C#N)cc2)n(CCO)n1,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2cccc(Oc3ccc(S(=O)(=O)Nc4nccs4)cc3C#N)c2)n(CCN(C)C)n1,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2cccc3c2CC(NC(=O)c2ccc(OCCOCC(F)(F)F)nc2)CO3)cnc1CO,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccccc2Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)sn1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccccc2Oc2ccc(S(=O)(=O)Nc3nccs3)cc2F)sn1,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccnn2C)ccc1Oc1ccc(S(=O)(=O)Nc2ncc(F)s2)cc1C#N,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(=O)NCC[N+]2(C)CCCCC2)cc(-c2ccc(Oc3ccc(F)cc3)cc2)n1,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(=O)NS(=O)(=O)C2CC2)c(F)cc1OCCC1CCC2(CCN(Cc3ccccc3)CC2)C1,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(=O)NS(C)(=O)=O)c(F)cc1OCC12CC3CC(CC(C3)C1)C2,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(F)(F)F)ccc1-n1nnnc1Oc1ccc(C2CCC(C(N)=O)N2)cc1,0.0,0.0,0.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(F)(F)F)nn1-c1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)c(C(C)C)c1,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(F)(F)F)nn1-c1cccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)c1,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cc(-c2ccccc2OC(F)(F)F)ccc1F,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1ccc(F)c(-c2ccccc2OC(F)(F)F)c1,0.0,0.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1ccc(OC(F)(F)F)c(-c2ccccc2OC(F)(F)F)c1,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2c(C(F)(F)F)cccc2C(F)(F)F)c1,0.0,0.0,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2c(F)cccc2C(F)(F)F)c1,0.0,0.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2cc(C(F)(F)F)ccc2C(F)(F)F)c1,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2cc(F)ccc2C(F)(F)F)c1,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccc(C(F)(F)F)cc2C(F)(F)F)c1,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccc(Cl)cc2C(F)(F)F)c1,0.0,0.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2cccc(F)c2C(F)(F)F)c1,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccccc2C(F)(F)F)c1,0.0,0.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccccc2Cl)c1,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccccc2OC(F)(F)F)c1,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccccc2OCC(F)(F)C(F)(F)F)c1,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccccc2OCC(F)(F)F)c1,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccccc2Oc2ccccc2)c1,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)cc(C(=O)N2CCC3(CC2)Nc2ccccc2-n2cccc23)c1,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)n(-c2ccc(Oc3ccc(S(=O)(=O)Nc4nccs4)c(F)c3)cc2)n1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)n(-c2ccc(Oc3ccc(S(=O)(=O)Nc4nccs4)cc3C#N)cc2)n1,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)n(-c2ccc(Oc3ccc(S(=O)(=O)Nc4nccs4)cc3F)cc2)n1,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(CN2CCCC2)cc(C)c1Oc1ccc(S(=O)(=O)Nc2nccs2)cc1F,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(F)ccc1-c1cnc2c(c1)c(Cl)cn2-c1cc(F)c(C(=O)NS(C)(=O)=O)cc1Cl,0.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(NS(=O)(=O)c2cc(F)c(OCC3CNCCC3c3ccc(Cl)cc3)cc2F)no1,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3-c3ccnn3C)c(C#N)c2)no1,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(Nc2nccc(N)n2)ccc1Oc1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0
Cc1cc(OC(C)C)ccc1-c1ccccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(Oc2ccc(Cl)cc2)ccc1Nc1nccc(N)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0
Cc1cc(Oc2ccc(S(=O)(=O)Nc3ncc(Cl)s3)cc2C#N)n(C2CCCCC2)n1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2)n(-c2ccccc2)n1,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2F)n(-c2ccccc2)n1,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(Oc2ccccc2-c2ccccc2)ccc1S(=O)(=O)Nc1ncns1,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)Nc2cscn2)c(F)cc1Oc1ccc(F)cc1-c1ccnn1C,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)Nc2cscn2)ccc1Oc1ccccc1-c1ccnn1C,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)Nc2nccs2)ccc1Oc1ccccc1-c1ccccc1,0.0,0.0,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)Nc2ncns2)c(F)cc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccccc1-c1ccccc1,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccn(Cc2ccc(Cl)cc2)n1,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)Nc2nncs2)c(F)cc1Oc1ccc(Cl)cc1-c1ccnnc1,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(S(=O)(=O)Nc2nncs2)c(F)cc1Oc1ccc(OC(F)(F)F)cc1-c1ccnnc1,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(cc1C)C1(CO2)C(=O)N(Cc2ccccn2)c2ccccc21,0.0,0.0,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2cc(C(F)(F)F)ccc2C2CCOc3cc(S(=O)(=O)Nc4cccc(F)n4)ccc32)cn1,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2cc(C(F)(F)F)ccc2C2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)cn1,0.0,0.0,0.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2cc(C(F)(F)F)ccc2C2CCOc3cc(S(=O)(=O)Nc4ncc(F)cn4)ccc32)cn1,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2cc(C(F)(F)F)ccc2C2CCOc3cc(S(=O)(=O)Nc4ncccn4)ccc32)cn1,0.0,0.0,0.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2cc(C(F)(F)F)ccc2C2CCc3cc(S(=O)(=O)Nc4ncccn4)ccc32)cn1,0.0,0.0,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ccnn2C)c(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)c1,0.0,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2nc(N(C)C)ncc2Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)cc1,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ncccc2Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)cc1,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-n2nc(C)c(C(=O)NC3COc4cccc(N5CCN(C)CC5)c4C3)n2)c(C)c1,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2=CCCNC2COc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0
Cc1ccc(C2CCNCC2COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)cc1,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)nc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0
Cc1ccc(CSc2nc(N)cc(O)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0
Cc1ccc(Cl)c(Oc2ncc(-c3cc(F)c(-c4nnc(S(=O)(=O)CC5CC5)[nH]4)cc3F)cc2Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0,0.0
Cc1ccc(Cl)cc1-n1nnnc1Oc1ccc(C2CCC(C(N)=O)N2)cc1,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0
Cc1ccc(NC(=O)C2c3ccccc3C(=O)N2CCc2ccccn2)cc1C,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(NS(=O)(=O)c2ccc(Oc3ccccc3-c3ccccc3)c(C#N)c2)nc1,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Oc2ccc(C#N)cc2)c(Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)c1,0.0,0.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Oc2ccc(Nc3cncc(N)n3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0
Cc1ccc(Oc2ccc(Nc3nccc(N)n3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0
Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2F)c(-c2[nH]ncc2C)c1,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2F)c(-c2c(C)cnn2C(C)(C)C)c1,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2F)c(-c2ccn(C)n2)c1,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2F)c(-c2ccnn2C)c1,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)c(-c2c(C)cnn2C)c1,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)c(-c2ccccc2)n1,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)c(-c2nn(C)cc2C)c1,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2cc(F)ccc2F)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2ccc(F)c(F)c2)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2ccc(F)cc2)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2ccc(F)cc2F)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2ccc(OC(C)C)cc2)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2ccc(OC(F)(F)F)cc2)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2ccc3c(c2)c(Cl)nn3-c2cc(F)c(C(=O)NS(C)(=O)=O)cc2Cl)c1,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2ccc3c(c2)c(F)nn3-c2cc(F)c(C(=O)NS(C)(=O)=O)cc2Cl)c1,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2cccc(F)c2)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2cccc(OC(C)C)c2)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2cccc(OC(F)(F)F)c2)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(-c2ccccc2F)c1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
