smiles,00a2afcaf74127670fee80a7ab6abfce,095fb41a59ca6f9f7711a6343b066366,3c201c7b515ba38b493832d7d6ce9bd5,7f73c5dd89b7b6d8ca56c162eee39ae0,80121ad0b332d2951073b235cff9295a,aab458b586520ad6a82e21e396e745fa,ad44e8c3c329d29118132e14ebb7d57f,c6eb716f36a79621c8c73c735dd764f1,d410a79829f7b5969e91eeb2e7aa14d8,ef3b4627f9961bac2d0298e9d8390ece
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,0.0,0.0
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0
CCc1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0
CCc1ccc(C=CC(=O)c2ccc(-n3ccnc3)cc2)cc1,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0
CCc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0
CCc1ccc(NC(=S)NN=Cc2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccc(NC(=S)NN=Cc2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccc(O)c2c1CC(C)OC2=O,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0
CCn1c(=O)[nH]c2ccc(OCCOc3ccc(C(C)C)cc3)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0
CCn1c(=O)[nH]c2ccc(OCCOc3cccc(F)c3)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0
CCn1c(=O)[nH]c2ccc(OCc3ccc(C(F)(F)F)cc3)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0
CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(CC)c1=O,0.0,0.0,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0
CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)c(OC)c2)n(CC)c1=O,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0
CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)cc2)n(CC)c1=O,0.0,0.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0
CCn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2OC)n(CC)c1=O,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0
CCn1c(=O)c2c(nc3n2CCCN3c2ccc(F)cc2)n(CC)c1=O,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1c(=O)c2c(nc3n2CCCN3c2ccc(O)cc2)n(CC)c1=O,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(CC)c1=O,0.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0
CN(C(=O)CCCc1ccccc1)c1nc2ccccc2c(=O)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,0.0,0.0
CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0
CN(C(=O)c1cc2ccccc2oc1=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0
CN(C)C(=O)Oc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)c(O)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,0.0,0.0
CN(C)C(=O)Oc1cccc(C=CC(=O)c2ccccc2O)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0
CN(C)C(=O)Oc1cccc(C=CC(=O)c2ccccc2OC(=O)N(C)C)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0
CN(C)C(=O)c1ccc(OCC(F)=CCN)cc1,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCC(=O)c1cc2ccc(O)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0
CN(C)CCCCCCOc1ccc(C=C2COc3ccccc3C2=O)cc1,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCCCOc1ccc(C=C2COc3ccccc3C2=O)cc1,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCCOc1ccc(C=C2COc3ccccc3C2=O)cc1,0.0,0.0,0.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCCOc1cccc(C=C2COc3ccccc3C2=O)c1,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCOC(=O)C=Cc1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0
CN(C)CCOC(=O)C=Cc1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0
CN(C)CCOC(=O)C=Cc1ccc2occ(C(=O)Nc3cccc(Cl)c3)c(=O)c2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,0.0,0.0
CN(C)CCOC(=O)C=Cc1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0
CN(C)CCOc1ccc(C=C2COc3ccccc3C2=O)cc1,0.0,0.0,0.0,7.43,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCOc1cccc(C=C2COc3ccccc3C2=O)c1,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)Cc1cc(=O)oc2cc(OCc3ccc(CO)cc3)ccc12,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0
CN(C)Cc1cc(=O)oc2cc(OCc3cccc(CO)c3)ccc12,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0
CN(C)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,0.0,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,0.0
CN(C)Cc1cccc(COc2ccc3c(CO)cc(=O)oc3c2)c1,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,0.0
CN(C)S(=O)(=O)c1ccc(OCc2cn(CC(F)=CCN)nn2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0
CN(C)c1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=C2COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,0.0,0.0,0.0,5.99,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=C2Cc3cc(O)c(O)cc3C2=O)cc1,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=C2Cc3cc(O)ccc3C2=O)cc1,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=C2Cc3ccccc3C2=O)cc1,0.0,0.0,0.0,7.51,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=C2Oc3cc(O)cc(O)c3C2=O)cc1,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=C2Oc3cc(O)ccc3C2=O)cc1,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=C2Oc3ccccc3C2=O)cc1,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=C2SC(=O)N(CCN)C2=O)cc1,0.0,0.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=CC(=O)c2ccc(N(C)C)cc2O)cc1,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0
CN(C)c1ccc(C=CC(=O)c2ccc(OC(=O)N3CCCC3)cc2O)cc1,0.0,0.0,0.0,6.54,0.0,0.0,0.0,6.54,0.0,0.0
CN(C)c1ccc(C=CC(=O)c2ccc(OCCCCCCN3CCc4ccccc4C3)cc2O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0
CN(C)c1ccc(C=Cc2coc3ccccc3c2=O)cc1,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(N=Cc2ccccn2)cc1,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(N=Nc2ccccn2)cc1,0.0,0.0,0.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(NCc2ccccn2)cc1,0.0,0.0,0.0,7.28,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(O)c(CNc2ccc(C=Cc3cc(O)cc(O)c3)cc2)c1,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0
CN(CC(=O)O)C(CC#N)Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,0.0
CN(CC(=O)O)C(CC#N)Cc1ccc(OCc2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,0.0
CN(CC(=O)O)C(CO)Cc1ccc(OCc2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
CN(CC(=O)O)C(COCc1ccccc1)Cc1ccc(OCc2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0
CN(CCCC(F)F)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,0.0,0.0,0.0,0.0,0.0,8.09,0.0,0.0,0.0,0.0
CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0
CN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0
CN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0
CN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0
CN(CCCCOc1ccc(C=C2COc3ccccc3C2=O)cc1)c1ccccc1,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCCCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,0.0,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,0.0,0.0
CN(CCCO)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0
CN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0
CN(CCCOc1ccc(C=C2COc3ccccc3C2=O)cc1)Cc1ccccc1,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0
CN(CCO)c1nc2ccccc2c2c1ccn2Cc1cccc(Cl)c1,0.0,0.0,0.0,8.28,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCOc1ccc(C=C2COc3ccccc3C2=O)cc1)Cc1ccccc1,0.0,0.0,0.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0
CN(CNC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccc(C#N)cc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,0.0,0.0,0.0,8.24,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccc(C#N)cc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1,0.0,0.0,0.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(Cl)c1,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(F)c1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,0.0,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1cccc(F)c1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccccc1)C(=O)c1ccc(OCC(F)=CCN)cc1,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(C(F)F)cc(=O)oc3c2)cc1,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0
CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0
CN(Cc1ccccc1)Cc1ccc(COc2ccc3ccc(=O)[nH]c3c2)cc1,0.0,0.0,0.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccccc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1,0.0,0.0,0.0,7.39,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccccc1)Cc1ccc(NC(=O)C=Cc2ccc(O)cc2)cc1,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)N(C)C(=Cc2c[nH]c3c(Br)cccc23)C1=O,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)N(C)C(=Cc2c[nH]c3cc(Br)ccc23)C1=O,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)N(C)C(=Cc2c[nH]c3ccc(Br)cc23)C1=O,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)N(C)C(=Cc2c[nH]c3cccc(Br)c23)C1=O,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)N(C)C(=Cc2c[nH]c3ccccc23)C1=O,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=Cc2c[nH]c3c(Br)cccc23)C1=O,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=Cc2c[nH]c3cc(Br)ccc23)C1=O,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=Cc2c[nH]c3ccc(Br)cc23)C1=O,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=Cc2c[nH]c3cccc(Br)c23)C1=O,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=Cc2c[nH]c3ccccc23)C1=O,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=O)C1=Cc1c[nH]c2c(Br)cccc12,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=O)C1=Cc1c[nH]c2cc(Br)ccc12,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=O)C1=Cc1c[nH]c2ccc(Br)cc12,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=N)NC(=O)C1=Cc1c[nH]c2ccccc12,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=O)C(=Cc2ccc(Cl)cc2)SC1=S,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=O)C(=Cc2ccccc2)SC1=S,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCC(CNC2CC2c2ccccc2)CC1,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCC(Oc2ccc(OCc3cccc(NC(=O)c4cc5sccc5n4C)c3)cc2)CC1,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CCCCCCOc2ccc(C=C3COc4ccccc4C3=O)cc2)CC1,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CCCCOc2ccc(C=C3COc4ccccc4C3=O)cc2)CC1,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CCCOc2ccc(C=C3COc4ccccc4C3=O)cc2)CC1,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(c2ccc(C(=O)Nc3ccc(C4CC4N)cc3)cc2)CC1,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0
CN1CCN(c2ccc(C=C3Oc4cc(O)cc(O)c4C3=O)cc2)CC1,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCc2c(c3ccccc3n2CCCCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCc2c(c3ccccc3n2CCCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCc2c(c3ccccc3n2CCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCc2c(c3ccccc3n2CCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
CN1N=C(c2ccc(N=Cc3cccc(Cl)c3)cc2)OCC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,0.0,0.0
CN1N=C(c2ccc(O)cc2)CC1c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0
CN1N=C(c2ccc(O)cc2)CC1c1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0
CN1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0
CN1N=C(c2ccc(O)cc2)CC1c1cccc(F)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
CN1N=C(c2ccc(O)cc2)CC1c1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0
CN1N=C(c2ccc(O)cc2)CC1c1ccccc1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0
CN1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,0.0
CN1N=C(c2ccc(O)cc2O)CC1c1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.0
CN1N=C(c2ccc(O)cc2O)CC1c1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0
CN1N=C(c2ccc(O)cc2O)CC1c1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0
CN1N=C(c2ccc(O)cc2O)CC1c1ccccc1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0
CN1N=C(c2ccccc2)CC1c1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,0.0
CN1N=C(c2ccccc2)CC1c1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0
CN1N=C(c2ccccc2)CC1c1cccc(F)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0
CN1N=C(c2ccccc2)CC1c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0
CN1N=C(c2ccccc2)CC1c1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0
CN1N=C(c2ccccc2)CC1c1ccccc1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,0.0
CN1c2c(nn(-c3ccc(C=NNC(=S)NCN4CCOCC4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2c(nn(-c3ccc(C=NNC(=S)NCc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2c(nn(-c3ccc(C=NNC(=S)Nc4ccc(Cl)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2c(nn(-c3ccc(C=NNC(=S)Nc4ccc(F)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2c(nn(-c3ccc(C=NNC(=S)Nc4cccc(Cl)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2c(nn(-c3ccc(C=NNC(=S)Nc4cccc(F)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2c(nn(-c3ccc(C=NNC(=S)Nc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2c(nn(-c3ccc(C=NNC(=S)Nc4ccccc4Cl)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0
CN1c2c(nn(-c3ccc(C=NNC(N)=S)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,0.0,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1N(C)C(=O)C(=Cc2c[nH]c3c(Br)cccc23)N1C,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1N(C)C(=O)C(=Cc2c[nH]c3cc(Br)ccc23)N1C,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1N(C)C(=O)C(=Cc2c[nH]c3ccc(Br)cc23)N1C,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1N(C)C(=O)C(=Cc2c[nH]c3cccc(Br)c23)N1C,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1N(C)C(=O)C(=Cc2c[nH]c3ccccc23)N1C,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=Cc2c[nH]c3c(Br)cccc23)C(=O)N1C,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=Cc2c[nH]c3cc(Br)ccc23)C(=O)N1C,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=Cc2c[nH]c3ccc(Br)cc23)C(=O)N1C,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=Cc2c[nH]c3cccc(Br)c23)C(=O)N1C,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=Cc2c[nH]c3ccccc23)C(=O)N1C,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=O)C(=Cc2c[nH]c3c(Br)cccc23)N1,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=O)C(=Cc2c[nH]c3c(Br)cccc23)N1C,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=O)C(=Cc2c[nH]c3cc(Br)ccc23)N1,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=O)C(=Cc2c[nH]c3cc(Br)ccc23)N1C,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0
CN=C1NC(=O)C(=Cc2c[nH]c3ccc(Br)cc23)N1,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0
